review,label
sản_phẩm nhìn trên hình khác hoàn_toàn với ngoài uổng tiền không biết thế mua cái chụp tốt hơn,0
sản_phẩm giấy đợt này không giống như đợt trước giấy thô không được mịn với có màu hơi ngà không giống trên hình thất_vọng,0
vừa mua về đã tung nắp chưa kịp làm_gì,0
dây nguồn cắm điện quá ngắn bất_tiện,0
cứng_cáp nhưng khi để đt lên phần đầu nó hơi lung_lay không vững,0
kẹp chất_lượng kém xài rất khó_chịu đụng là rớt lên rớt xuống,0
đạt hang cắm điẹn cho lạo sạc điện bóng_đèn mà mờ tịt chán cho sai,0
đặt_hàng giao thiếu hàng nhan tin thì không thèm trả_lời đợi mấy ngày rồi mà cũng không hồi_âm,0
mô_tả sản_phẩm không đúng phản_hồi quá tệ_hại,0
hàng xài ok hơi bị xước bên hông một_số mẫu đèn giá tốt hơn,0
hở van sau lần bơm quá tệ,0
đóng_gói rất xấu,0
sản_phẩm trầy rất nhiều dù mới nhận sản_phẩm mình bị lỗi nắp lỏng đổ nước bung nắm làm xém phỏng yêu_cầu đổi sản_phẩm khác,0
dùng được vài tháng thì không giữ nhiệt được mình tính không thèm nói nhưng vào đọc đánh_giá mọi người thì mình khuyên mọi người cân_nhắc trước khi mua hàng có_vẻ không phải chính hãng,0
mình đặt đơn gồm cặp nước giặt được tặng bộ phần quà tuy_nhiên cửa_hàng tách đơn ra để giao mỗi cặp là kiện hàng kiện hàng có kèm hàng khuyến_mãi thì đvvc báo bị hư_hỏng đổ_bể gì đó,0
mới mua đã hư con_lăn của con chuột,0
bình dùng ổn nhưng dây treo hỏng rất lẹ treo trên xe chạy về là bung luôn chê,0
tại_sao mình chọn mua sản_phẩm đèn tích điện đến khi nhận hàng lại là đèn cắm dây vậy nhỉ,0
chán với sản_phẩm lần này,0
cửa_hàng giao hàng đã bị mở ra góc giấy còn bị xé rớt tuýp kem thì bị bóp biến_dạng,0
nắp trên mới mua được ngày đã tự_động sức ra rồi,0
mình tin_tưởng tiki đặt_hàng lock and lock ghi xuất_xứ hàn_quốc nhưng sao khi nhận hàng lại xuất_xứ trung_quốc,0
dùng được vài lần thì hư nắp đậy rồi,0
cửa_hàng giao sản_phẩm bị bể như_vậy thật là thất_vọng về cửa_hàng quá,0
đèn tạm được có_vẻ hơi ọp_ẹp xíu,0
không như mong_đợi,0
hình_mẫu mới mà giao hàng mẫu cũ rất là thất_vọng về khâu bán hàng,0
mùi thơm tệ không_lưu hương như hàng giả vậy,0
giao hàng nhanh hơn dự_kiến chất_lượng bình_thường phù_hợp với mức giá đã giảm khớp nối tay giữ điện_thoại và phần dây không được chắn chắn lắm,0
đèn tối và yếu sạc đầy dùng được phút,0
hàng dùng ok nhưng khi mở_hàng thấy bị bể ngay chỗ nút bấm không biết là do vận_chuyển hay do bể từ đầu,0
bảo mua tặng mà chỉ nhận được,0
dịch_vụ rất tệ giao hàng rất chậm trễ phản ánh dịch_vụ chưa được fahasa thật_sự quan_tâm và xử_lý cho khách_hàng,0
mua dùng được tháng chết luôn còn chưa dùng hết được cục pin,0
dây quá nhỏ vòi không bắn nước chảy yếu,0
camera bị lỗi không dùng được,0
ghế không chắc như mình nghĩ yếu quá biết vậy mua con giá cở cho đõ tiếc tiền mấy bạn chú_ý,0
chuột giả_mạo logi không phải logitech,0
sản_phẩm quá nhỏ và sản_phẩm đơn_điệu,0
không hài_lòng về chất_lượng vì thanh sắt rất yếu gắn điện_thoại bị đong_đưa không cố_định,0
cái giá đỡ điện_thoại mà không nâng nổi cái điện_thoại là sao cửa_hàng gắn vào điện_thoại ip pr là nó rớt xuống không cố_định được treo đầu dê bán thịt sao sao sao hả cửa_hàng,0
hiện mua về không_thể bật sáng,0
người giao ăn_chặn tiền thừa do lúc đó mình đang ngủ shipper gọi nên chạy xuống lấy hàng cũng không kiểm_tra lại tiền thừa tuy không nhiều nhưng mình thấy rất không hài_lòng về shipper,0
ảnh và hàng dễ bị nhầm_lẫn cứ nghĩ có sạc không dây hoá_ra không có chán vì nhầm,0
không được tặng kèm sản_phẩm như giới_thiệu,0
hàng giả đó các bạn đừng có mua chất_lỏng như sữa_tươi không mùi thơm cửa_hàng khôngcó nút hoàn hàng,0
cái đúng được cái không đứng được cửa_hàng ánh_sáng quá tối tôi muốn trả hang,0
tệ không dùng được luôn,0
sau tháng sd thiết_bị liên_tục offline reset thì tới bước cuối bị thời_gian out bỏ không luôn giá này mua ezviz xài tốt hơn,0
giảm còn ngon hơi cứng không vững lắm dùng ổn,0
mua thùng gói cửa_hàng giao gói giá quá lừa mai mà mình là ng nhận nên khôngthanh toán chứ ng khác nhận chắc bị cửa_hàng lừa rồi,0
lỗi link chọn sản_phẩm,0
mùi mùi hơi lạ giống để lâu có chất bảo_quản,0
không biết do bên cửa_hàng đóng hàng hay do bên vận_chuyển mà hộp thấy giống như bị mở ra không biết có bị đổi hàng hay ko nhưng thấy như_vậy thì không bằng bên cửa hàngpee,0
có đèn mà không sáng là sao cửa_hàng ơi gg thì bảo thấy hư rồi mới nhận hôm_nay luôn,0
hát không bắt mic loa không hay,0
hàng đóng_gói bị xì chảy không có giao khuyễn mãi đi kèm như đã quảng_cáo rất không hài_lòng khi mua combo này,0
cửa_hàng ơi mình đặt cho ip inói chuyện nhưng miếng dán này có dán không được,0
kém chất_lượng,0
hàng gặp lỗi thường_xuyên nếu mất wifi không chát được với cửa_hàng rất_chi_là bực_mình do không được cửa_hàng hỗ_trợ nghi_ngờ hàng giả kém chất_lượng camera không kèm thẻ nhớ hãy cân_nhắc khi mua hàng loại này,0
thất_vọng giấy mỏng hơn đợt mẫu cũ màu tím ghi là tờ lớp còn mẫu mới này ghi rút,0
điểm trừ mình gặp phải là con ốc chốt điều_chỉnh góc nghiêng lộ ra phía bên trong tay ghế co xu_hướng bị xoay trượt ra nếu chỉnh góc nghiêng thường_xuyên vặn lại thì cũng dễ tuy hơi phiền,0
có quà tặng nhưng khi đặt_hàng thì không có mua xong rồi đặt lại thì có quà tặng không ổn,0
giao hàng_không đầy_đủ không giao giá đỡ dây thì trầy xướt bẩn nói_chung thất_vọng,0
mình đã nhận hàng tuy_nhiên khi sử_dụng nước nóng thì nắp bình bị toả_nhiệt,0
roăng cao_su nắp bình rất kém lần đầu_tiên tháo ra đã bị rách roăng cao_su rồi giăng cao_su như làm bằng cao_su tái_sinh không có độ đàn_hồi,0
tay đỡ hơi bị yếu phải cuộn vòng mới đỡ nổi điện_thoại,0
thơm ít,0
nói_chung hàng kém chất_lượng về chỉnh xoay trên điện_thoại lần là đơ không có tặng thẻ nhớ như giới_thiệu,0
quá thất_vọng tôi mua cửa_hàng khác cá dứa của họ chất_lượng tốt cá không giống mua của cửa_hàng này,0
dây nguô bị ho ng yêu câ lâ sau check trươ khi giao tới kha ch ha ng,0
giấy mỏng nhìn xuyên qua lần trước mua giấy lớp mền mịn lần này lớp mong_manh sần_sùi sẽ không quay lại,0
nhắn cho cửa_hàng không trả_lời,0
tạm được sản_phẩm nhìn hơi dại,0
hàng bắt wifi kém cho thẻ gb không luu được video cho gb thì lưu ngắt_quãng đặc_biệt giao hàng rất chậm,0
giao hàng không đúng hẹn,0
sữa lợn_cợn pha xong có cặn trong sữa,0
không sử_dụng được rất tệ,0
âm_thanh nhỏ loa rè hát không hút âm nói_chung rất tệ,0
nước giặt thái giả nha mọi người mình đã từng xài rất nhiều cái_nước giặt này trước_đây rồi nhưng xài cái mùi hoàn_toàn khác hèn_gì bán rẻ thế,0
sử_dụng không thấy thơm tí nào,0
mình mới mua con chuột này giờ nút lăn chuột như bị điên_điên lăn kéo xuống mà lâu_lâu lại bị giật lên trên rõ nản mới mua được tuần cái này chắc hàng giả_mạo hay gì rồi,0
giao thiếu cho mình phần gắn điện_thoại vào cái dây sắt mong tiki bổ_sung hoặc đổi hàng giúp,0
đóng_gói hàng thiếu linh_kiện tốn tiền tốn sức mất tgian của khách_hàng quá cửa_hàng làm_ăn không có tâm gì cả gọi tiki mà chẳng thấy phản_hồi luôn,0
đèn không_thể thay_đổi độ gập không_thể dựng đèn vuông_góc với mặt bàn thiết_kế lỗi,0
máy vừa nhận vẫn còn mới nhưng sao cắm điện vào được lúc giờ nó không vào điện là sao vậy cửa_hàng giờ bảo_hành thế_nào,0
qua tệ mơ mua đa hỏng ru thâ so ruô,0
đơn ha ng hô gel mà sao nhâ co hô vâ cửa_hàng la ăn gi ky vâ,0
giao thiếu quà tặng không hỗ_trợ gửi quà tặng bổ_sung đánh_giá kém về dịch_vụ kiểm_tra đơn hàng,0
unilever làm_ăn riết quá tệ mình mua đơn giao nhà đăng bán để pà nhưng khi nhận được chỉ có tuýp thôi,0
shipper giao hàng có thái_độ quá tệ,0
quá tệ không phải xà_bông mà là nhớt vậy mà cũng để bán trên lazada,0
chiều cao hơi thấp nếu cao thêm cm thì đẹp,0
kết_nối mac air không tốt,0
đầu nối không khớp với ống không sử_dụng được,0
đèn không sáng chuột dùng không êm cho lắm đợt trước mua con xài êm hơn,0
cá thối nhũn như bột phản_hồi cửa_hàng phớt_lờ cân_nhắc khi mua,0
quá thất_vọng với chất_lượng lần mua này âm_thanh nhỏ dưới mức chấp_nhận,0
sản_phẩm không giống như quảng_cáo đặt mua khoá bướm còn giao hàng thì khoá móc,0
con_lăn vẫn còn phát ra tiếng ồn về độ bền thì chưa trải_nghiệm lâu nên chưa đánh_giá được,0
sản_phẩm mà chất_lượng hình kém quá thì đúng hơn mong tiki xem_xét lại sản_phẩm này,0
sản_phẩm đúng miêu_tả nhưng giao hàng hơi lâu,0
sản_phẩm ngoài không giống trên quảng_cáo thất vọng lắp ghép khó_khăn chẳng hài_lòng chút nào,0
hàng giao chậm ống nước_mềm quá dễ rối dễ gẫy chất_lượng không được tốt vòi xịt muốn tắt nước phải vặn không tiện_ích bằng vòi có cò bóp không nên mua,0
lăn chuột đau ngón tay quá mấy con lăn chuột ok hơn,0
bình của mình bị trầy hết trơn lun,0
đế hơi dài,0
hàng mua về mới mở đã bị lỗi chỗ gắn phía đáy nồi bị lệch ốc vít bụng ra không gắn vào được,0
mua con chuột logitech đều hư,0
da_bò cao_cấp mà thô cứng đeo không thoải_mái giao hàng tiki nhanh,0
chấm sao cho chất_lượng sản_phẩm và sao cho giao hàng giao hàng quá chậm sản_phẩm có hình_thức đẹp nhưng chất_lượng sản_phẩm kém,0
cửa_hàng chính hãng mà quá tệ làm_ăn không uy_tín báo khuyên mại món nhưng hàng về không có đồ khuyến_mại nào không hiểu đóng_gói thiếu hay cố_tình treo đầu dê bán thịt chó nữa,0
bình mình vừa nhận bên ngoài rất đẹo khôg trầy_xước gì nhưng chất_lượng không tốt lắm bình đựng nước nóng đóng nắp rất chặt nhưng vẫn không giữ được nhiệt_độ còn bị nóng cả nắp đậy nữa,0
cam xem không có tiếng mua nhiều lần cái này bị lỗi,0
hàng dỏm chả có mùi thơm gì cả,0
đèn hết pin nhanh lắm chỉ vài phút là hết pin rồi,0
túi nhỏ không sử_dụng được,0
không hài_lòng vì chuột không hoạt_động có đổi trả sản_phẩm được không,0
mình mua rất nhiều lần nhưng giống như đồ giả vậy này khôngvải mùi của nước xả hygiene cực_kỳ hôi,0
sử_dụng được vài lần bị hỏng không phun sương nữa,0
đèn về mình không thấy tích được điện,0
chuột mua ngày tháng đầu dùng tốt đến hôm_nay thì chuột liên_tục bị lỗi kết_nối với laptop không nhận tín_hiệu hàng kém chất_lượng,0
mua lồng_bàn tầng giao khay hấp lò_vi_sóng là sao,0
sản_phẩm hỏng mùi hôi_thối không_thể sử_dụng,0
đèn chuột không sáng đề nghị nơi bán phải kt trước đi gởi hàng cho khách,0
sản_phẩm ổn nhưng các chấu nhựa dễ gãy cửa_hàng,0
xài chưa được bao_lâu cái gãy mất_tiêu,0
kẹp giao về thì gãy,0
nồi dởm so với giá_thành chất_lượng quá kém,0
mới mua về đã có vết cháy phía trong ấm,0
ống dẫn nước quá mềm_yếu khó_khăn trong việc xịt rửa thường bị gãy cúp ống làm mất nước liên_tục,0
chuột hư không xài được yêu_cầu đổi dùm,0
bình giữ nhiệt kém mình cho nước nóng vào mag vỏ bình nóng ran mong tiki giải_quyết giúp,0
ko như mong_muốn sản_phẩm màu không đẹp,0
giao hàng cực_kì lâu rất không hài_lòng,0
mình mua nhưng phần nắp chặn đá lại không có móc để kéo lên rõ là trước đó mình mua có mua bình thứ thì không,0
đèn không sáng như mong_đợi mô_tả sản_phẩm thiếu các thông_số về độ sáng lux và nhiệt_độ màu tiếc là sản_phẩm mình đã bóc và cắm thử nên không_thể trả lại hàng độ sáng và nhiệt_độ màu không đúng sẽ làm mắt bị mỏi và dễ mắc cận_thị,0
dán được ngày thì có vết lỏm nhỏ không hiểu lý_do,0
quá giỡ nắp khó vặn yêu_cầu đổi,0
kê vào máy vẫn nhảy ra giữa nhà,0
nấu bằng nồi này nguy_hiểm lắm mọi người ơi,0
âm_thanh dở quá,0
chất_lượng quá kém,0
đèn dùng tốt nhưng các tính_năng như dùng không dây sạc đt không dây lại không có dù được in trên bao_bì,0
dùng cực êm nhưng chuột quá nhỏ chắc chỉ phù_hợp tay các bạn nữ,0
giao thiếu đồ vặn giữ cố_định cửa_hàng dởm,0
đặt xr thì cửa_hàng cho ngay quả xs max không có hàng thì đừng đăng bán nhé mất thời_gian,0
đèn dùng rất nóng không biết có phải lỗi ko sờ vào lâu gần như bỏng tay luôn đèn led có đúng_ra không_thể ấm được chứ đừng nói là nóng,0
chất_liệu kính cường_lực kém,0
đèn sáng yếu không như giới_thiệu,0
lởm lởm lởm lởm lởm lởm lởm,0
giao nhanh thành tuần tiki làm_ăn lừa_đảo,0
sản_phẩm quá tệ tôi muốn trả lại nếu thấy tận_mắt thì cho không tôi cũng không lấy,0
đã nhận được bộ áo_mưa vải dù cỡ xl dưới kg đã mặc thử nhưng bộ áo_mưa không đúng cỡ quần quá chật với người kg không dùng được người kg,0
mặn_chát ngâm nước chế_biến vẫn mặn_chát chúa nhà bán hàng nên xem_lại chất_lượng sản_phẩm nhé bán như thế_này làm_sao người tiêu_dùng mua về sử_dụng được,0
bình quá to với con gái,0
không thấy gói quà tặng,0
khô ngon mình sẽ ủng_hộ lần sau,0
chạy được phút xong tịt không hoạt_động nữa tệ,0
đáy nồi mỏng nấu lần đã như_vậy cửa_hàng mô_tả không giống thực_tế nhận được,0
khô hư hôi thấy rút chân không nên bỏ tủ_lạnh nay mở ra ăn hư hôi phải vứt ngay lau dọn tủ chẳng thèm chụp hình nay cũng không được đổi trả giao làm_ăn vô_trách_nhiệm được lần đầu giao tốt chất nói khô hư hôi thì im_re không trả_lời bán hàng xong thì thôi,0
đặt đèn có chức_năng tích điện nhưng sản phậm nhận thì không có chức_năng tích điện,0
hàng giao chỉ có như vay thì làm_sao mà xài,0
âm_thanh loa rất nhỏ không kết_nối được đề_nghị gửi trả hàng,0
dở kinh_khủng hư cái nút gài rồi mới tháng má ơi,0
đèn có hình_thức đẹp gọn_gàng ánh_sáng dễ_chịu tuy_nhiên đèn không thấy có chức_năng tích điện như quảng_cáo mình cắm điện cả ngày mà cứ rút phích cắm là đèn tắt,0
sản_phẩm dày bám dính không tốt,0
sau nửa năm sử_dụng thì máy bị đơ xoay không được giờ chỉ đứng im chỗ tôi muốn hỗ_trợ bảo_hành sản_phẩm,0
kính cường_lực này có vừa với iphone đâu giao hàng kiểu gì thế_này,0
hàng khôngchất lượng nước lỏng không phải mùi thơm đó mọi người né cửa_hàng này ra nha,0
không hài_lòng nhận được hàng bị bể miếng mica phía trước,0
giao hàng lâu chắc phải gần tuần hay hơn tuần gì đấy mình mới nhận được hàng,0
xấu quá lại quá bé làm to túi lên mới đẹp,0
không sử_dụng hiệu_quả như quảng_cáo,0
hàng kém chất_lượng lấy về mở ra thử nó không có phun hơi đề_nghị cửa_hàng mua_bán phải thiệt tình,0
dây mỏng dễ bị rối vòi xịt lỏng_lẻo,0
giao hàng không đúng mẫu,0
chất_liệu dây mềm dễ bị cúp ống,0
mua nhà_cung_cấp tiki trading vận_chuyển tiki smart logistics sản_phẩm bị móp như hình vì tin_tưởng nên không quay video mở hộp,0
ghi mua tặng mà mở ra có mỗi tuýp không thấy tặng gì mua đây rất nhiều lần nhưng lần đầu bị bị tính ra không_những không rẻ còn đắt lần đầu nhé,0
không kết_nối bluetooth được,0
sáng mua chiều sử_dụng thì đứt dây,0
sơn dễ bong nắp không bền,0
chuột vẫn chạy nhưng không lên_đèn mất_lòng tin vào sản_phẩm với nhà bán,0
sử_dụng được tuần là không dùng được nữa,0
sau tuần sử_dụng con chuột không còn ăn nữa cứ để tiếng không dùng là chuột không nhận rồi lại phải on off xài được xíu là lại hư hàng dỏm không đáng tin_cậy,0
thiết_bị báo wifi sai mật_khẩu không_thể kết_nối với điện_thoại trong khi camera khác tôi mua cùng lúc thì kết_nối bình_thường tôi không biết đây là lỗi thiết_bị hay lỗi gì từ camera,0
chuột bị lỗi không sáng đèn,0
quá tệ thùng đóng ngoài thì móp méo sản phẩm thì bị móp cái miệng như hình không ưng_ý chút nào yêu_cầu đổi lại bình mới hoàn_toàn,0
mọi người nên suy_nghĩ trước khi lựa_chọn em mua về ăn cứng không ăn được lần này thất_vọng quá,0
nhìn thì hợp_lí nhưng xoay tí nóng cải máy hôi nữa chứ không biết để nguội có xoay tiếp được không nữa là đúng là tiếc tiền quá tốn tiền mà xài không được,0
bình trầy_xước lung_tung cả đóng_gói thì ẩu hàng trầy_xước vậy_mà cũng giao cho khách_hàng được thì tôi cũng thua,0
thực_sự tệ nhận hàng đã hỏng khoá_kéo kêu tặng đồng_hồ mà chẳng thấy đâu,0
đế nhỏ không vững nhìn hàng_không chất_lượng,0
camera bị lỗi không cắm được thẻ nhớ đề_nghị đổi,0
nồi rât hôi nhựa dở tệ đun lần hư mất không nên mua,0
giao thiếu hàng giấy_vệ_sinh hứa_hẹn trả nhưng vẫn chưa thấy,0
mình đánh_giá sao vì mình đọc giới_thiệu chi_tiết có phần sạc không dây tại phần đế tuy_nhiên mua sản_phẩm về không có phần sạc không dây,0
mình mua sản phản xài được tháng cảm_nhận quá tệ cho thương_hiệu lớn đun nước khoảng lượng nước của bình lúc nuốc sôi là bị trào nước có_thể ướt với mặt tiếp_xúc điện rất nguy_hiểm,0
hai khoá_kéo rất kém kéo một tý là gãy hết không bền chút nào,0
sao thanh trượt chuột không dùng được,0
chỉ nhận được tuýp không phai tuýp như hình combo mua tặng hoàn tiền giúp mình,0
hàng bị gãy không dùng được mong cửa_hàng bồi_thường,0
giao hàng quá chậm trạng_thái giao hàng thì luôn thể_hiện chờ vận_chuyển ngay tôi vừa huỷ đơn hàng thì hàng lại giao tới,0
cam này không có đàm_thoại chiều không đúng như mô_tả ban_đầu giắc cắm usb với cam kém tiếp_xúc sau đêm mới hoạt_động,0
sản_phẩm rất tệ,0
độ_phân_giải kém hình_ảnh nhoè không nhìn rĩ,0
làm_ăn gian_dối,0
âm_thanh nhỏ quá không phù_hợp với mic nút bass treble không tác_dụng vì lần đầu_tiên sử_dụng loại này nếu là sản_phẩm lỗi thì đề_nghị đổi cái khác hay đổi loại nào có âm_thanh tốt hơn,0
ghế tạm ngồi_không chắc_chắn bị dốc về trước,0
hàng giao bể nha cửa_hàng không đúng hình_ảnh,0
nhận hàng nhưng không sử_dụng được đèn chuột không sáng khi lắp pin yêu_cầu đổi hàng phức_tạp,0
không thơm nha,0
màu nó xấu đau_đớn luôn,0
mùi hắc vô_cùng hoàn_toàn không giống mùi sản_phẩm mình hay dùng,0
nhựa tái_chế tệ,0
nắp bình giữ nhiệt không tốt,0
hàng này phá ke quá không nghe mùi lazada không nen hợp_tác mà mất uy_tín hàng dỏm quá mua siêu_thị thơm và mềm vải mua lazada phá ke,0
quá ít bọt quảng_cáo quá lố mà chả đúng như quảng_cáo kém chất_lượng,0
máy mới mà cứ giật lag bấm không ăn tùm_lum vấn_đề hết cố_ý chọn nhà bán hàng là tiki rồi vẫn vậy,0
tôi không_thể kết_nối camera và máy điện_thoại được mặc_dù đã dùng wifi như hướng_dẫn bên nhà_cung_cấp có_thể ktra thiết_bị giúp tôi ko,0
màu rất xấu kẹp màu vàng thì màu không giống mẫu màu đỏ_đen thì lại càng không,0
bóng_đèn ánh_sáng quá tối,0
hàng mong_manh xiêu_vẹo ọp_ẹp,0
dùng được tuần đã hỏng,0
quá loãng không phải hàng thật,0
đóng_gói quá tệ,0
nhìn không ổn cho lắm,0
sản_phẩm không sử_dụng được rất buồn,0
hát được bài thì hết pin mà sạc cả đêm không vào,0
sản_phẩm giả_mạo,0
sản_phẩm tốt mà tiki giao hàng thiếu quà nên cho sao,0
ship hàng quá lâu hộp hàng khi nhận bị méo_mó,0
bán thì ghi là có bao thảm có dây mà về chỉ có cái thảm thảm chất_lượng kém quá mới trải ra bung keo giữa lớp thảm,0
không thơm như mua trực_tiếp ngoài cửa_hàng mọi người không nên mua tuy rẻ hơn ngoài cửa_hàng nên không thơm gì hết,0
làm_ăn mất uy_tín,0
thùng hàng rất cũ và rách_nát cứ đổ lỗi cho shipper miết trong khi mình đã mua giấy thùng nhiều hãng khác nhau nhưng hãng này tệ và xấu nhất cạch mặt cái hiệu topgia này từ nay,0
giao điện_thoại hư đề_nghị trả hàng,0
không có sản_phẩm tặng như quảng_cáo,0
sản_phẩm bị lỗi không_thể đứng được,0
kẹp bị nứt,0
hàng tệ,0
hàng không như quảng_cáo đợi đau cột bằng đồng lại cho bằng nhựa,0
nhanh hết pin mặc_dù trước khi sử_dụng lần đầu đã xạc đến lúc đèn xạc báo qua màu xanh,0
sản_phẩm kém chất_lượng,0
tệ,0
cảm_ứng không nhạy ấn lần mới lên,0
loa rè hát nhỏ nói_chung không đáng tiền muốn đỗi hàng,0
chuột nhạy phím bấm không có tiếng tuy_nhiên xài với mac có_vẻ hơi lag,0
treo đầu dê bán thịt chó thịt chó quảng_cáo thì cái này bạn thì cái khác không nhãn_mác tôi mua đến cái mới đau,0
chuột xài tuần đã bị lác nhấp chuột không nhạy,0
thấy hãng nhiều người dùng được review ok mà mình mua vê lắp chất_lượng quá kém mờ thu âm kém gần như không được người trong phòng nói cái gì không bằng còn yoosee,0
đặt cái giao có cái thanh_toán tiền cái giao cái tức học máu,0
bề ngang hơi nhỏ so với thẻ atm,0
giao hàng nhanh dây hơi yếu không như mong_đợi nhưng vẫn dùng được mọi người cân_nhắc trước khi mua,0
sử_dụng đúng ngày hư luôn quá tệ,0
hộp mới nguyên tem nhưng bật không thấy đèn sáng không dùng được đề_nghị đổi cái mới,0
đóng_gói ẩu khi nhân hàng_thùng bị móp và ấm đun bị trầy như hình,0
thời_gian nhận hàng quá lâu muốn huỷ đơn hàng để mua ngoài cho thuận_tiện,0
mới nhận thấy chuột trầy bên dưới không dán tem bảo_hành,0
đợt trước mình mua đèn thì bóng_đèn sáng đều hết lần này mua thì chỗ sáng nhiều chỗ lại sáng ít mình muốn đổi lại đèn khác,0
hàng rất tệ nhựa cứng lắp khó vừa lắp đã gãy cái chân chốt nói_chung là thất_vọng khi nhận hàng,0
quá tệ khô mở ra ướt nhem hôi quắ không bao_giờ mua hàng đây lâng nào nữa,0
kh cho usb thì xài bằng gì trời giao mỗi con chuột không biết xài được hay không nữa tệ,0
bụi nhiều,0
chân yếu chất_lượng nhựa kém,0
hàng chính hãng nhưng lỗi nặng khi lần đầu bật máy,0
thương_hiệu giả,0
ánh_sáng yếu phạm_vi chiếu sáng hẹp,0
mình mua về mang theo đi làm mới chạm nhẹ đã bị trầy sơn loan lỗ chất_lượng quá kém giá của sản_phẩm càng_ngày_càng mất_lòng tin khi mua trên tiki,0
hàng trung_quốc gia_công không được đẹp thương hiệu giá cũng chát mong là bền,0
loa hát không hay shipp thì vứt hàng lổng_chổng sân,0
cửa_hàng giao hàng không đúng mẫu thấy thất_vọng quá,0
gửi thiếu cái tay cầm phía trên,0
hàng không đạt yêu_cầu bỏ cái điện_thoại với giây sạc điện_thoại thôi mà cũng rách,0
hàng đểu,0
tiki trading không tôn_trọng khách_hàng mới đặt thêm đơn huỷ luôn đơn,0
sử_dụng không hiệu_quả,0
kiểm_tra sản_phẩm nhưng lại quên mất xem miệng bình cuối_cùng là thấy bị móp chút cảm_thấy khó_chịu,0
không bật được ánh_sáng trắng sản_phẩm bị lỗi không như mong_muốn tôi muốn trả hàng,0
tiki giao thiếu cho mình đầu kẹp điện_thoại nhờ bên tiki đổi trả hàng lại giúp mình,0
sản_phẩm bị hư_hỏng bể vỡ sản_phẩm không có nút mở nắp,0
mình muốn trả hàng vì hàng xước và lỗi,0
tôi chưa nhận được hàng nhưng đã báo giao thành_công trưa có có người gọi điện tới giao nhưng không giao đến tối thì đơn hàng báo đã giao thành_công thực_tế thì chưa nhận được,0
màu không giống hình ngoài là màu tím bầm,0
chuột đểu bấm mạnh vào nút mới ăn,0
ngồi_không thoải_mái rất chán,0
cửa_hàng ơi ăn_gian vừa thôi đặt giao có một là sao,0
hàng kém chất_lượng lắm luôn,0
không_thể cúi đầu xuống gần thảm vì thảm quá hôi,0
giao hàng chậm nhân_viên tư_vấn kém_cỏi thiếu tôn_trọng khách_hàng,0
chất_lượng âm quá tệ,0
dùng cũng được lâu_lâu bị giật chút,0
quảng_cáo gây nhầm_lẫn giống đánh_đố khách_hàng đọc kỹ nha mọi người,0
đường may rất chi ẩu khui ra thấy rách là không vui rồi mua cái mà lỗi rồi anh_em suy_nghĩ kỹ trước khi mua,0
loa rất nhỏ âm_thanh nghe không trong mic tạm được,0
rất tệ hàng mới mà chập điện đeo bị điện giật lổ tai quá tệ không nên mua,0
đèn giao bị hư mình đã gọi lên cho tiki mấy lần mà mỗi lần gọi là tính phí và mình mua được cái đèn này gần tuần mà vẫn chư thấy phản_hồi gì bên tiki mình rất thất_vọng mình khuyên mn đừng nên mua đèn này nhé thu gọn,0
phí tiền đừng mua nhé,0
hàng giao bị móp thùng bình thì bể tay cầm miếng thì móp không nên mua tiki đã đồng_ý nhận lại nhưng chưa thấy ai đến lấy,0
kê chân máy_giặt chả khác_gì không kê,0
bạn ơi cho mình đổi sang kiểu khác được vì mình thấy kiểu này khó đóng nắp quá đóng toàn bị lệch thôi mà mỗi lần ấn đau cả tay mới được,0
mình không hiểu vì sao chuột mình mới mua mà đã hư rồi xài không được không kết_nối được dù đã nhờ kiểm_tra kỹ quá thất_vọng với sản_phẩm khi mua mình nghĩ sản_phẩm ok xài bền nên không giữ giấy_tờ mua hàng để bảo_hành,0
chất_lượng không đúng với loại đang xài mình đã xài năm nay loại này nhưng lần đầu thấy mua đây nước loãng mùi không thơm không_lưu lại sau khi giặt,0
sảng phẩm dùng lần đã hư đế bị chảy nhựa vì quá nóng,0
không giống mô_tả cửa_hàng toàn gửi phần đuôi cá chưa ăn chưa đánh_giá ngon hay không ngon,0
mình là khách_hàng lâu năm của tiki nhưng lần này đặc_biệt thất_vọng đơn hàng đặt từ ngày đến bây_giờ đã gần tháng nhưng không thấy giao hàng,0
hàng nhái kém chất_lượng đắt ngang_hàng thật bình thì kiểu giống đã qua sử_dụng móp méo và xước đổ nước nóng vào sờ vào nắp muốn bỏng tay lần cuối_cùng tin_tưởng tiki trading bán hàng dỏm,0
chất_lượng không tốt,0
mùi dầu xả lần này nó không giống mọi lần,0
xà_bông thơm nhưng không có bọt có có bạc_hà để làm mát da đầu như quảng_cáo,0
quá tệ không như mẫu mà chất_lượng sản_phẩm mỏng mới đựng là bể hết,0
không thơm xả vải lần quần_áo vẫn còn xà_phòng rất nhiều không biết do đâu nhưng thất_vọng quá trước đó mình coa mua tại các tiệm tạp_hoá thì thấy rất thơm,0
buổi tối đèn hồng_ngoại nhìn không thấy rõ góc quan_sát hẹp quá tốt nhất mn không nên mua,0
mới xài tuần mà từ silent thành click click roài cảm_giác nút bấm bị rít,0
